PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,POSITION,POS_ORDER,ROLE_NAME,PHOTO_URL,GP,GS,MIN_PG,PTS_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,BLKA_PG,TOV_PG,PF_PG,PFD_PG,PLUS_MINUS_PG,PIR_PG,FGM_2_PG,FGA_2_PG,FG2_PCT,FGM_3_PG,FGA_3_PG,FG3_PCT,FTM_PG,FTA_PG,FT_PCT,TS_PCT,EFG_PCT,3PAr,FTr,TOV_PCT,GMSC_PG,ROLE_EFG_PCT,ROLE_TS_PCT,ROLE_TOV_PCT,ROLE_ORB_PCT,ROLE_FTr,ROLE_USG_PCT,PTS,TRB,AST,STL,BLK,TOV,PIR,FGM_2,FGA_2,FGM_3,FGA_3,FTM,FTA,MIN_TOTAL,MIN_SECS_TOTAL
1100445,Y. Garcia Gonzalez,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,C,5,Traditional Center,https://imagenes.feb.es/Foto.aspx?c=1100445,26,25,32.0,13.8,2.6,5.6,8.2,2.3,1.0,0.3,0.3,3.2,3.2,5.9,-1.5,16.2,4.5,10.6,42.2,0.1,0.6,12.5,4.7,7.0,66.7,48.4,40.9,5.5,62.9,18.4,8.8,41.6,48.2,18.3,8.9,64.1,25.8,360.0,213.0,61.0,27.0,7.0,84.0,421.0,116.0,275.0,2.0,16.0,122.0,183.0,831.9,49902.0
2824664,B. Snorradottir,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,C,5,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=2824664,25,5,24.4,8.4,1.4,3.4,4.8,0.4,0.7,0.1,0.1,1.1,2.0,3.0,-0.9,11.0,1.9,3.3,56.6,0.5,1.6,31.7,3.1,3.9,79.4,63.0,53.6,33.1,78.2,13.9,6.8,52.1,60.2,15.9,6.3,111.1,14.9,210.0,121.0,11.0,18.0,3.0,27.0,275.0,47.0,83.0,13.0,41.0,77.0,97.0,608.9,36538.0
1373989,N. Bermúdez Martín,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,C,5,Rolling Big,https://imagenes.feb.es/Foto.aspx?c=1373989,2,0,2.6,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,308.0
2345010,P. Lahora Koerting,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,,6,,https://imagenes.feb.es/Foto.aspx?c=2345010,1,0,4.3,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,75.0,75.0,100.0,0.0,0.0,3.0,,,,,,,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,4.3,259.0
1450205,A. Rodriguez Guerra,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,,6,Rolling Big,https://imagenes.feb.es/Foto.aspx?c=1450205,14,0,4.5,0.7,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.8,0.4,-1.2,-0.7,0.0,0.2,0.0,0.2,1.1,20.0,0.1,0.3,25.0,25.3,25.0,83.3,22.2,0.0,-0.3,16.5,13.9,0.0,0.0,20.8,14.7,10.0,2.0,0.0,2.0,0.0,0.0,-10.0,0.0,3.0,3.0,15.0,1.0,4.0,62.7,3766.0
2347898,M. Cardona Miranda,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,,6,,https://imagenes.feb.es/Foto.aspx?c=2347898,1,0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-1.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.2,191.0
2444469,I. Melian Cabrera,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,,6,,https://imagenes.feb.es/Foto.aspx?c=2444469,2,0,1.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,206.0
2196865,M. Carbó Medina,981167,SEGLE XXI,PG,1,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=2196865,24,14,19.7,8.4,1.5,2.5,4.0,1.1,1.0,0.2,0.2,2.1,2.2,1.8,7.3,5.1,1.8,4.6,39.6,1.3,4.4,29.5,0.8,1.9,44.4,42.6,41.9,48.6,20.8,17.8,3.5,41.3,41.6,17.8,6.7,21.6,24.9,201.0,96.0,27.0,23.0,4.0,51.0,123.0,44.0,111.0,31.0,105.0,20.0,45.0,472.7,28356.0
2153172,M. Cintas Diaz,981167,SEGLE XXI,PG,1,Lead Guard,https://imagenes.feb.es/Foto.aspx?c=2153172,26,26,26.2,7.1,0.9,2.2,3.1,3.0,2.2,0.0,0.2,2.0,2.7,2.9,11.4,7.2,2.3,6.0,38.9,0.5,2.6,19.1,0.9,1.5,57.5,37.9,35.8,30.2,17.8,17.7,4.4,37.4,39.3,17.9,3.3,24.8,18.0,184.0,81.0,79.0,56.0,1.0,52.0,187.0,61.0,157.0,13.0,68.0,23.0,40.0,681.9,40915.0
2289362,D. Garcia Dominguez,981167,SEGLE XXI,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=2289362,26,0,20.6,6.9,0.6,2.7,3.3,2.3,0.8,0.0,0.2,2.2,2.0,1.7,3.9,4.3,1.7,5.1,34.1,0.8,3.5,22.2,1.2,1.7,68.2,37.3,33.8,40.5,19.8,18.8,2.5,32.9,36.2,19.0,2.8,22.6,22.9,180.0,87.0,60.0,22.0,0.0,56.0,113.0,45.0,132.0,20.0,90.0,30.0,44.0,535.4,32122.0
2454402,S. Fernandez De Cuevas Martinez,981167,SEGLE XXI,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=2454402,21,19,21.1,6.3,1.1,2.0,3.1,1.2,1.4,0.0,0.2,1.4,1.6,1.2,6.6,4.9,1.4,3.8,37.5,0.9,3.5,25.7,0.7,1.1,65.2,40.2,38.0,48.1,14.9,15.0,3.6,38.7,40.7,14.6,5.7,19.5,18.4,132.0,66.0,26.0,29.0,0.0,29.0,103.0,30.0,80.0,19.0,74.0,15.0,23.0,442.8,26573.0
2357207,Z. Ajisebutu Casas,981167,SEGLE XXI,PG,1,Lead Guard,https://imagenes.feb.es/Foto.aspx?c=2357207,8,0,12.8,3.0,1.8,1.2,3.0,1.1,1.1,0.0,0.2,1.8,2.4,0.8,6.4,2.4,0.8,1.8,42.9,0.4,1.5,25.0,0.4,0.8,50.0,41.9,40.4,46.2,23.1,32.8,1.8,44.7,46.8,33.2,12.1,25.7,16.4,24.0,24.0,9.0,9.0,0.0,14.0,19.0,6.0,14.0,3.0,12.0,3.0,6.0,102.1,6130.0
