PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
2161529,M. Sola Idrisu,MOVISTAR ESTUDIANTES,SF,Rolling Big,3.9,0.5,36.9,36.9,25.5,4.8,0.0,10.3,3.1,0.0,0.0,0.0,40.0,0.0,13.6,58.3
2173109,B. De La Llama Ruiz,GRUPO ALEGA CANTABRIA,SF,Shooter Specialist,6.6,1.8,57.4,57.4,0.0,5.3,0.0,9.4,6.5,1.6,0.0,100.0,33.3,0.0,0.0,47.7
2178977,B. Vidarte Cano,FLEXICAR FUENLABRADA,PG,Rolling Big,3.0,0.6,21.0,26.1,28.7,6.5,20.9,14.8,9.3,0.9,0.0,33.3,28.6,75.0,10.8,41.3
2217440,V. Vucetic,SÚPER AGROPAL PALENCIA,C,Stretch Big,15.8,6.6,56.6,60.0,7.1,8.5,58.1,18.1,8.2,1.1,0.5,50.0,35.9,71.8,14.2,42.5
2219665,F. Dos Anjos De Paula,MONBUS OBRADOIRO,C,Traditional Center,20.7,10.7,72.5,71.6,14.1,13.2,75.1,19.7,5.6,1.2,3.4,70.8,0.0,63.4,17.2,0.0
2220063,S. Quintela Salvador,MONBUS OBRADOIRO,SG,Lead Guard,17.8,8.0,43.7,51.3,12.7,4.6,42.5,23.9,19.6,5.8,0.0,45.5,23.4,89.5,13.6,28.3
2222612,A. Gomez Fraile,FLEXICAR FUENLABRADA,C,Rolling Big,2.5,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.0
2236015,G. Renfroe,FLEXICAR FUENLABRADA,PG,Offensive Engine,22.4,4.8,40.8,45.8,22.1,3.9,48.1,13.9,31.5,2.0,0.4,38.5,30.5,71.1,13.0,53.6
2274998,R. Johnson Jr,GRUPO ALEGA CANTABRIA,PG,High Volume Scorer,27.3,15.4,53.7,58.3,16.9,0.9,29.8,28.8,29.8,1.7,0.1,52.4,34.8,86.9,7.5,37.2
2275135,P. Garino Gullotta,MOVISTAR ESTUDIANTES,SF,Shooter Specialist,23.6,9.9,60.6,64.9,8.2,3.4,28.7,17.3,5.9,2.2,0.7,58.2,41.0,93.2,10.8,53.0
2275973,I. Arroyo Varela,INVEREADY GIPUZKOA,PG,Offensive Engine,23.3,7.0,46.4,49.0,19.3,3.3,19.5,17.8,26.1,1.7,0.3,42.9,31.9,78.0,7.9,66.8
2276415,A. Wintering,SÚPER AGROPAL PALENCIA,PG,Lead Guard,20.4,11.3,51.2,54.6,11.6,6.2,24.3,27.0,26.8,3.1,0.2,51.2,34.5,75.7,13.4,28.1
2284278,A. Amon Bystrova,MOVISTAR ESTUDIANTES,C,Traditional Center,7.0,2.3,76.8,66.0,18.6,18.7,107.2,15.8,0.0,0.0,0.0,60.0,0.0,50.0,33.2,0.0
2319991,S. Niang Beye,FIBWI MALLORCA BASQUET PALMA,C,3&D Wing,17.8,5.1,45.9,46.3,9.8,10.0,23.9,14.5,8.0,1.0,1.3,42.9,37.2,58.8,23.6,58.5
2325133,T. Mcfadden,HESTIA MENORCA,SG,Lead Guard,24.6,13.0,45.1,49.7,12.4,3.1,26.8,29.7,21.3,3.4,0.0,48.9,30.4,78.6,7.1,72.2
2325671,A. Alonso Ruiz,GRUPO URETA TIZONA BURGOS,PG,Stretch Big,13.5,4.4,49.5,54.6,19.4,3.0,62.8,16.5,18.5,2.0,0.2,54.8,37.0,62.3,10.5,25.6
2334516,J. Powell,GRUPO ALEGA CANTABRIA,PG,Offensive Engine,19.7,7.8,44.4,49.6,21.1,2.7,23.3,24.0,22.0,2.6,0.2,45.7,31.7,88.1,8.4,61.4
2334629,J. Paukstè,CAJA RURAL CB ZAMORA,C,Traditional Center,15.7,5.9,48.0,54.3,15.0,13.0,71.8,17.8,1.8,0.4,2.6,50.4,0.0,75.0,23.3,0.0
2335179,J. Van Zegeren,CAJA RURAL CB ZAMORA,C,Traditional Center,19.6,8.2,56.9,54.4,15.8,12.4,41.4,18.6,4.7,1.2,5.4,59.5,0.0,49.2,16.5,0.0
2335424,J. Round,CAJA RURAL CB ZAMORA,SG,3&D Wing,16.6,4.4,59.8,61.3,14.6,3.1,35.9,10.6,7.6,1.1,0.8,55.2,48.3,66.7,9.1,62.7
2371461,D. Kravic,MONBUS OBRADOIRO,C,Traditional Center,17.1,8.4,62.2,60.5,12.6,14.0,36.3,21.5,16.7,1.0,3.9,62.0,0.0,45.8,20.6,0.0
2371535,P. Jorgensen,LEYMA CORUÑA,SG,High Volume Scorer,22.2,12.2,51.4,54.5,6.9,2.5,22.8,24.5,15.9,2.2,0.4,49.2,36.7,75.3,12.1,47.7
2371571,J. Davis,GRUPO CAESA SEGUROS FC CARTAGENA CB,SG,Offensive Engine,22.7,6.0,26.6,28.8,17.2,0.8,34.9,26.4,27.7,2.3,1.8,33.3,0.0,42.9,10.3,20.4
2432888,O. Lo,CAJA RURAL CB ZAMORA,C,Traditional Center,21.5,8.2,50.3,53.1,17.0,6.8,81.7,19.2,4.8,1.7,0.6,53.8,12.5,58.0,16.1,4.2
2433193,M. Speight,MONBUS OBRADOIRO,PG,Lead Guard,17.4,7.8,51.8,54.9,23.6,6.4,40.6,22.7,28.2,3.7,0.0,37.5,50.0,82.4,13.0,46.6
2433482,K. Larsen,HLA ALICANTE,C,Stretch Big,27.9,16.3,49.0,57.3,8.1,8.3,51.4,26.7,21.7,1.2,1.6,50.0,30.9,85.4,17.7,30.9
2433615,L. Giovannetti,MOVISTAR ESTUDIANTES,SF,3&D Wing,15.9,4.3,52.6,54.5,9.7,8.0,27.8,12.3,6.2,1.9,1.8,65.4,34.9,72.7,9.8,52.9
2436780,L. Westermann,MONBUS OBRADOIRO,PG,Offensive Engine,21.3,10.9,55.9,59.8,23.1,2.3,35.2,25.7,38.2,2.6,0.0,46.8,43.2,75.3,12.5,56.3
2446631,P. Ali,FLEXICAR FUENLABRADA,,Stretch Big,20.5,10.9,60.5,66.1,13.3,2.0,45.9,22.7,9.5,2.2,2.4,49.0,52.9,82.9,16.8,40.9
2446696,G. Kande Kieli,GRUPO ALEGA CANTABRIA,C,Traditional Center,17.5,6.0,62.7,64.3,14.2,8.4,35.4,15.3,3.1,0.4,2.4,60.6,0.0,68.9,16.9,0.9
2446720,F. Zurbriggen,HESTIA MENORCA,PG,Stretch Big,25.3,12.8,55.0,64.7,13.7,4.1,82.1,23.3,37.4,2.0,1.7,60.2,29.3,81.3,19.8,37.3
2451278,D. Poirier,MELILLA CIUDAD DEL DEPORTE,C,Stretch Big,20.9,11.4,61.7,63.4,19.6,6.0,34.2,24.2,10.7,0.5,1.9,58.3,48.4,75.7,31.8,26.0
2451497,C. Barton,MOVISTAR ESTUDIANTES,,3&D Wing,8.6,2.4,38.3,36.4,22.4,1.5,16.4,17.7,10.1,1.4,1.8,50.0,30.8,40.0,4.6,51.6
2452677,J. Cremo,LEYMA CORUÑA,SG,High Volume Scorer,22.4,11.5,51.8,57.9,11.0,4.2,37.5,23.0,16.2,1.6,0.3,43.4,38.5,87.9,10.0,54.5
2481151,B. Lugarini,GRUPO ALEGA CANTABRIA,PF,3&D Wing,18.6,5.1,37.6,42.1,18.1,4.8,40.6,17.9,7.2,0.7,0.7,37.5,28.6,67.7,19.7,46.9
2482605,K. Lundqvist,MONBUS OBRADOIRO,SF,Traditional Center,13.5,8.1,63.2,62.9,18.4,2.5,60.9,25.9,15.4,2.2,4.1,73.9,25.0,70.0,15.3,34.9
2524084,R. Andersson,MONBUS OBRADOIRO,PF,Shooter Specialist,17.7,5.0,55.2,59.6,10.2,5.0,43.8,11.6,4.6,1.7,4.0,82.1,32.9,79.5,13.6,71.0
2524266,G. Filipovic,MOVISTAR ESTUDIANTES,PG,Offensive Engine,13.7,5.9,37.8,45.1,12.6,3.5,37.0,25.1,18.0,1.4,0.0,42.6,23.9,79.4,10.2,49.3
2524267,Y. Barrueta,MONBUS OBRADOIRO,SF,Shooter Specialist,22.5,11.7,63.6,66.3,6.1,7.1,25.0,20.2,5.7,1.0,0.4,62.0,40.9,87.5,14.7,69.7
